IP地址,端口,TLS,数据中心,源IP位置,地区,城市,地区(中文),国家,城市(中文),国旗,网络延迟,下载速度
91.149.202.142,443,true,MAN,GB,Europe,Manchester,欧洲,英国,曼彻斯特,🇬🇧,299 ms,2455 kB/s
51.91.249.241,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,195 ms,2454 kB/s
68.183.15.133,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,298 ms,2454 kB/s
65.109.177.201,2053,true,FRA,FI,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,206 ms,2453 kB/s
139.162.156.54,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,554 ms,2453 kB/s
40.160.7.42,443,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,263 ms,2449 kB/s
157.180.121.219,2053,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,208 ms,2448 kB/s
142.132.140.130,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,205 ms,2446 kB/s
217.60.38.191,2053,true,HKG,HK,Asia Pacific,Hong Kong,亚洲,香港,香港,🇭🇰,329 ms,2446 kB/s
91.107.182.214,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,185 ms,2445 kB/s
65.109.209.55,2053,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,191 ms,2441 kB/s
91.99.178.201,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,176 ms,2436 kB/s
217.60.248.66,443,true,HKG,HK,Asia Pacific,Hong Kong,亚洲,香港,香港,🇭🇰,319 ms,2433 kB/s
91.107.191.125,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,168 ms,2431 kB/s
15.235.41.172,2096,true,YUL,CA,North America,Montréal,北美洲,加拿大,蒙特利尔,🇨🇦,290 ms,2430 kB/s
159.69.120.12,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,190 ms,2428 kB/s
91.99.214.191,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,170 ms,2428 kB/s
138.201.128.239,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,174 ms,2427 kB/s
51.195.119.76,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,188 ms,2427 kB/s
141.94.206.26,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,224 ms,2424 kB/s
46.101.105.119,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,246 ms,2423 kB/s
172.105.78.175,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,250 ms,2420 kB/s
91.107.177.116,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,2406 kB/s
141.94.222.46,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,183 ms,2405 kB/s
188.215.31.141,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,207 ms,2403 kB/s
167.99.189.209,443,true,YYZ,CA,North America,Toronto,北美洲,加拿大,多伦多,🇨🇦,263 ms,2401 kB/s
51.195.40.121,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,182 ms,2399 kB/s
152.70.189.65,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,176 ms,2398 kB/s
194.87.252.218,8443,true,DME,RU,Europe,Moscow,欧洲,俄罗斯联邦,莫斯科,🇷🇺,340 ms,2398 kB/s
65.109.214.142,2087,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,238 ms,2397 kB/s
167.99.179.83,443,true,YYZ,CA,North America,Toronto,北美洲,加拿大,多伦多,🇨🇦,275 ms,2396 kB/s
217.60.36.141,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,238 ms,2391 kB/s
40.160.4.29,443,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,275 ms,2381 kB/s
51.91.254.99,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,188 ms,2381 kB/s
161.118.139.228,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,344 ms,2378 kB/s
91.149.219.195,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,225 ms,2378 kB/s
31.56.227.82,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,215 ms,2375 kB/s
194.87.18.174,443,true,ZRH,CH,Europe,Zurich,欧洲,瑞士,苏黎世,🇨🇭,188 ms,2374 kB/s
192.46.239.162,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,282 ms,2374 kB/s
54.37.64.126,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,182 ms,2374 kB/s
194.87.230.160,443,true,SOF,BG,Europe,Sofia,欧洲,保加利亚,索非亚,🇧🇬,326 ms,2370 kB/s
5.75.201.142,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,182 ms,2364 kB/s
47.79.20.64,443,true,HKG,HK,Asia Pacific,Hong Kong,亚洲,香港,香港,🇭🇰,350 ms,2361 kB/s
91.149.253.213,8443,true,WAW,PL,Europe,Warsaw,欧洲,波兰,华沙,🇵🇱,318 ms,2361 kB/s
195.133.39.89,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,301 ms,2358 kB/s
40.160.9.186,443,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,259 ms,2358 kB/s
172.104.234.37,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,238 ms,2352 kB/s
194.87.17.3,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,290 ms,2351 kB/s
135.125.191.180,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,2343 kB/s
166.1.36.83,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,246 ms,2338 kB/s
91.107.151.39,2083,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,190 ms,2334 kB/s
5.9.94.24,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,175 ms,2333 kB/s
167.99.215.68,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,289 ms,2332 kB/s
143.42.19.230,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,253 ms,2331 kB/s
146.59.153.201,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,175 ms,2328 kB/s
65.109.209.224,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,208 ms,2326 kB/s
193.124.15.11,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,276 ms,2322 kB/s
188.166.15.97,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,252 ms,2321 kB/s
193.124.22.168,2053,true,RIX,LV,Europe,Riga,欧洲,拉脱维亚,里加,🇱🇻,330 ms,2320 kB/s
31.58.226.57,2053,true,LAX,US,North America,Los Angeles,北美洲,美国,洛杉矶,🇺🇸,182 ms,2316 kB/s
161.118.153.40,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,337 ms,2313 kB/s
65.108.209.46,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,194 ms,2310 kB/s
188.130.154.155,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,225 ms,2310 kB/s
141.94.222.105,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,216 ms,2304 kB/s
139.162.148.171,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,538 ms,2304 kB/s
194.87.208.118,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,318 ms,2303 kB/s
51.91.253.57,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,178 ms,2300 kB/s
91.107.151.39,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,183 ms,2300 kB/s
152.228.135.239,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,192 ms,2299 kB/s
46.101.220.197,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,262 ms,2298 kB/s
167.99.58.113,443,true,EWR,US,North America,Newark,北美洲,美国,纽瓦克,🇺🇸,269 ms,2297 kB/s
152.228.135.111,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,216 ms,2294 kB/s
68.183.218.169,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,255 ms,2294 kB/s
172.105.72.92,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,260 ms,2292 kB/s
65.109.237.204,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,213 ms,2291 kB/s
45.91.201.97,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,155 ms,2290 kB/s
91.107.143.211,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,204 ms,2289 kB/s
143.42.57.30,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,243 ms,2285 kB/s
141.94.205.161,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,175 ms,2283 kB/s
31.56.233.53,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,294 ms,2282 kB/s
188.130.154.27,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,229 ms,2281 kB/s
194.233.175.125,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,269 ms,2281 kB/s
192.46.239.68,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,245 ms,2279 kB/s
152.228.134.25,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,265 ms,2279 kB/s
91.107.250.153,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,182 ms,2276 kB/s
37.59.96.21,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,205 ms,2274 kB/s
65.109.182.158,2083,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,210 ms,2273 kB/s
91.149.223.88,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,174 ms,2273 kB/s
37.59.96.48,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,183 ms,2266 kB/s
146.59.153.77,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,190 ms,2265 kB/s
161.118.136.38,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,362 ms,2263 kB/s
51.91.249.209,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,193 ms,2262 kB/s
141.94.207.218,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,192 ms,2261 kB/s
188.166.81.37,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,294 ms,2259 kB/s
194.87.62.139,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,251 ms,2258 kB/s
37.59.96.23,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,203 ms,2258 kB/s
65.109.208.35,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,204 ms,2256 kB/s
141.94.206.218,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,231 ms,2256 kB/s
51.91.100.128,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,182 ms,2253 kB/s
194.87.18.188,2053,true,ZRH,CH,Europe,Zurich,欧洲,瑞士,苏黎世,🇨🇭,178 ms,2250 kB/s
91.107.132.156,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,177 ms,2249 kB/s
5.144.179.212,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,238 ms,2247 kB/s
152.228.135.111,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,184 ms,2243 kB/s
143.42.55.156,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,250 ms,2239 kB/s
51.91.254.50,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,180 ms,2236 kB/s
188.130.207.30,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,217 ms,2235 kB/s
51.91.251.43,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,173 ms,2226 kB/s
194.87.17.3,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,208 ms,2224 kB/s
91.107.138.247,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,167 ms,2222 kB/s
91.149.221.175,443,true,WAW,PL,Europe,Warsaw,欧洲,波兰,华沙,🇵🇱,312 ms,2220 kB/s
54.37.64.148,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,183 ms,2214 kB/s
143.42.19.39,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,253 ms,2213 kB/s
65.109.213.219,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,193 ms,2206 kB/s
194.87.216.205,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,298 ms,2205 kB/s
51.195.45.34,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,225 ms,2205 kB/s
147.182.151.68,443,true,YYZ,CA,North America,Toronto,北美洲,加拿大,多伦多,🇨🇦,261 ms,2205 kB/s
167.99.219.242,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,295 ms,2199 kB/s
141.95.149.52,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,185 ms,2197 kB/s
65.108.217.253,443,true,FRA,FI,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,227 ms,2196 kB/s
138.197.128.92,443,true,YYZ,CA,North America,Toronto,北美洲,加拿大,多伦多,🇨🇦,257 ms,2195 kB/s
188.34.160.97,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,188 ms,2195 kB/s
134.122.61.31,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,294 ms,2188 kB/s
141.94.206.137,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,179 ms,2185 kB/s
45.38.139.123,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,219 ms,2183 kB/s
89.19.44.250,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,171 ms,2179 kB/s
194.87.200.26,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,294 ms,2179 kB/s
91.107.183.226,2087,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,165 ms,2178 kB/s
141.94.223.24,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,192 ms,2177 kB/s
162.19.247.245,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,191 ms,2174 kB/s
94.23.147.223,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,200 ms,2174 kB/s
162.19.79.211,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,233 ms,2173 kB/s
37.27.20.35,2053,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,214 ms,2169 kB/s
194.233.175.124,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,235 ms,2166 kB/s
5.144.182.120,2053,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,198 ms,2165 kB/s
194.87.199.246,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,279 ms,2164 kB/s
172.104.225.246,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,245 ms,2164 kB/s
51.91.254.153,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,183 ms,2161 kB/s
139.162.188.229,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,255 ms,2158 kB/s
65.109.217.10,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,245 ms,2157 kB/s
217.142.134.123,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,378 ms,2155 kB/s
172.104.129.49,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,234 ms,2153 kB/s
172.104.224.64,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,261 ms,2147 kB/s
167.17.181.35,443,true,ZRH,DE,Europe,Zurich,欧洲,瑞士,苏黎世,🇨🇭,251 ms,2145 kB/s
46.8.29.126,2053,true,DME,RU,Europe,Moscow,欧洲,俄罗斯联邦,莫斯科,🇷🇺,339 ms,2144 kB/s
194.87.31.76,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,288 ms,2143 kB/s
65.109.209.245,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,208 ms,2140 kB/s
51.89.175.144,2053,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,202 ms,2138 kB/s
213.35.104.111,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,355 ms,2137 kB/s
91.107.173.156,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,2132 kB/s
139.162.191.98,2096,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,238 ms,2131 kB/s
109.74.194.190,443,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,302 ms,2128 kB/s
167.235.253.130,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,167 ms,2125 kB/s
91.107.137.210,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,189 ms,2124 kB/s
51.195.41.38,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,198 ms,2124 kB/s
188.130.206.208,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,221 ms,2123 kB/s
37.27.18.85,2053,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,204 ms,2119 kB/s
139.162.135.163,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,366 ms,2113 kB/s
31.24.251.152,2053,true,DME,RU,Europe,Moscow,欧洲,俄罗斯联邦,莫斯科,🇷🇺,236 ms,2112 kB/s
49.12.45.20,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,206 ms,2112 kB/s
91.107.146.30,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,193 ms,2109 kB/s
91.107.253.66,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,172 ms,2105 kB/s
139.162.185.191,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,258 ms,2105 kB/s
37.27.43.250,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,204 ms,2105 kB/s
104.234.50.221,2053,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,258 ms,2100 kB/s
209.38.197.108,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,252 ms,2099 kB/s
138.197.191.77,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,248 ms,2098 kB/s
46.62.128.237,2053,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,215 ms,2097 kB/s
138.197.153.195,443,true,YYZ,CA,North America,Toronto,北美洲,加拿大,多伦多,🇨🇦,257 ms,2096 kB/s
51.89.1.231,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,225 ms,2095 kB/s
91.149.219.49,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,203 ms,2092 kB/s
91.107.178.244,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,165 ms,2089 kB/s
141.94.205.201,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,178 ms,2089 kB/s
172.104.233.241,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,235 ms,2087 kB/s
141.94.222.214,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,203 ms,2086 kB/s
152.67.84.47,443,true,ZRH,CH,Europe,Zurich,欧洲,瑞士,苏黎世,🇨🇭,257 ms,2086 kB/s
46.8.229.193,2053,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,295 ms,2085 kB/s
139.144.77.235,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,238 ms,2083 kB/s
91.98.38.237,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,173 ms,2079 kB/s
207.154.235.176,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,256 ms,2076 kB/s
141.94.221.241,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,197 ms,2076 kB/s
188.130.206.12,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,217 ms,2074 kB/s
31.57.63.147,2053,true,LAX,US,North America,Los Angeles,北美洲,美国,洛杉矶,🇺🇸,172 ms,2074 kB/s
51.195.119.77,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,170 ms,2074 kB/s
5.178.96.153,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,297 ms,2073 kB/s
91.107.184.250,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,169 ms,2072 kB/s
141.94.220.21,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,168 ms,2067 kB/s
91.107.190.153,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,2066 kB/s
159.69.197.209,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,202 ms,2062 kB/s
37.27.11.192,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,201 ms,2060 kB/s
109.248.163.71,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,227 ms,2060 kB/s
213.35.99.5,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,381 ms,2050 kB/s
172.104.137.37,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,250 ms,2050 kB/s
128.199.41.142,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,306 ms,2047 kB/s
109.248.163.71,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,209 ms,2045 kB/s
46.8.78.122,8443,true,HKG,HK,Asia Pacific,Hong Kong,亚洲,香港,香港,🇭🇰,337 ms,2036 kB/s
172.105.71.139,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,241 ms,2028 kB/s
188.245.49.130,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,2025 kB/s
194.87.230.214,443,true,SOF,BG,Europe,Sofia,欧洲,保加利亚,索非亚,🇧🇬,326 ms,2021 kB/s
91.107.141.193,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,166 ms,2019 kB/s
51.91.253.60,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,192 ms,2019 kB/s
194.87.148.99,443,true,DUS,DE,Europe,Düsseldorf,欧洲,德国,杜塞尔多夫,🇩🇪,244 ms,2015 kB/s
172.104.152.154,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,246 ms,2012 kB/s
209.38.33.253,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,265 ms,2010 kB/s
139.162.128.172,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,283 ms,2006 kB/s
162.19.246.187,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,194 ms,2006 kB/s
139.162.197.107,443,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,306 ms,2005 kB/s
152.42.129.186,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,286 ms,2003 kB/s
141.94.221.119,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,193 ms,2001 kB/s
152.228.134.216,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,272 ms,2001 kB/s
51.210.148.173,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,197 ms,2001 kB/s
104.234.50.97,2053,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,287 ms,1998 kB/s
91.107.190.140,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,161 ms,1987 kB/s
109.74.194.115,443,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,302 ms,1987 kB/s
188.166.158.223,443,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,297 ms,1986 kB/s
